Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Tracker,Gender (product.metafields.specs.gender),Shape (product.metafields.specs.shape),Polarized (product.metafields.specs.polarized),Frame Material (product.metafields.specs.frame_material),Lens Material (product.metafields.specs.lens_material),Bridge Size (product.metafields.specs.bridge_size_mm),Lens Width (product.metafields.specs.lens_width_mm),Lens Height (product.metafields.specs.lens_height_mm),Temple Length (product.metafields.specs.temple_length_mm),Lens Color (product.metafields.specs.lens_color),Front Colour (product.metafields.specs.front_colour),Temple Material (product.metafields.specs.temple_material),Geofit (product.metafields.specs.geofit),Legacy SKU (product.metafields.internal.legacy_sku),Image Src
oakley-oo9245-7854,"Oakley FROGSKINS — Performance Lifestyle, sp5s-Mbk","Frame: sp5s-Mbk. Lens: BrzIrr. Unisex / Square shape. Fit: Bridge: 17mm, Lens width: 55mm, Lens height: 44mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, FROGSKINS, Square",TRUE,Title,Default Title,,,,,OO9245-7854,1700000,2990000,,shopify,Unisex,Square,FALSE,O_matter,Polycarbonate,17,55,44,138,Prizm Sapphire,Matte Black,Injected,Low Bridge Fit,OK9245-7854,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9245__924578_000A.jpg?v=1785244423
oakley-oo9245-7854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9245__924578_030A.jpg?v=1785244426
oakley-oo9246-01,Oakley SLIVER F — Plastic Matte Black(Fold),"Frame: Plastic Matte Black(Fold). Lens: Grey-Sz57. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER F",TRUE,Title,Default Title,,,,,OO9246-01,2799000,,,shopify,,,FALSE,,,,,,,,,,,OK9246-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9246__924601_000A.jpg?v=1785244429
oakley-oo9246-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9246__924601_030A.jpg?v=1785244432
oakley-oo9251-02,Oakley HALFLINK — *(A)-Plastic GrySmoke,"Frame: *(A)-Plastic GrySmoke. Lens: Black Irr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HALFLINK",TRUE,Title,Default Title,,,,,OO9251-02,2399000,,,shopify,,,FALSE,,,,,,,,,,,OK9251-02,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9251__925102_000A.jpg?v=1785244435
oakley-oo9251-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9251__925102_030A.jpg?v=1785244438
oakley-oo9251-05,Oakley HALFLINK — PolishRootBeer,"Frame: PolishRootBeer. Lens: Polarized Brz. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HALFLINK",TRUE,Title,Default Title,,,,,OO9251-05,2799000,,,shopify,,,FALSE,,,,,,,,,,,OK9251-05,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9251__925105_000A.jpg?v=1785244441
oakley-oo9251-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9251__925105_030A.jpg?v=1785244444
oakley-oo9251-06,Oakley HALFLINK — *Black-Red,"Frame: *Black-Red. Lens: Polarized RedIrr-10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HALFLINK",TRUE,Title,Default Title,,,,,OO9251-06,2999000,,,shopify,,,FALSE,,,,,,,,,,,OK9251-06 | OKN9251-06,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9251__925106_000A.jpg?v=1785244447
oakley-oo9251-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9251__925106_030A.jpg?v=1785244451
oakley-oo9252-01,Oakley CHAINLINK — *(A)Black,"Frame: *(A)Black. Lens: Black Irr, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CHAINLINK",TRUE,Title,Default Title,,,,,OO9252-01,1950000,2890000,,shopify,,,FALSE,,,,,,,,,,,OK9252-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925201_000A.jpg?v=1785244454
oakley-oo9252-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925201_030A.jpg?v=1785244457
oakley-oo9252-03,Oakley CHAINLINK — Mblk,"Frame: Mblk. Lens: Fire. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CHAINLINK",TRUE,Title,Default Title,,,,,OO9252-03,2399000,,,shopify,,,FALSE,,,,,,,,,,,OK9252-03,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925203_000A.jpg?v=1785244460
oakley-oo9252-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925203_030A.jpg?v=1785244462
oakley-oo9252-05,Oakley CHAINLINK — Clear,"Frame: Clear. Lens: violet. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CHAINLINK",TRUE,Title,Default Title,,,,,OO9252-05,2399000,,,shopify,,,FALSE,,,,,,,,,,,OK9252-05,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925205_000A.jpg?v=1785244466
oakley-oo9252-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925205_030A.jpg?v=1785244469
oakley-oo9252-09,Oakley CHAINLINK — sp4-(A)Matte Black,"Frame: sp4-(A)Matte Black. Lens: Ruby57. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CHAINLINK",TRUE,Title,Default Title,,,,,OO9252-09,1700000,2890000,,shopify,,,FALSE,,,,,,,,,,,OK9252-09,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925209_000A.jpg?v=1785244472
oakley-oo9252-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925209_030A.jpg?v=1785244475
oakley-oo9252-10,Oakley CHAINLINK — mp,"Frame: mp. Lens: sp4-Ferrari(A)MtSteel. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CHAINLINK",TRUE,Title,Default Title,,,,,OO9252-10,2650000,3790000,,shopify,,,FALSE,,,,,,,,,,,OK9252-10,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925210_000A.jpg?v=1785244478
oakley-oo9252-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925210_030A.jpg?v=1785244481
oakley-oo9252-11,Oakley CHAINLINK — sp-MBlack,"Frame: sp-MBlack. Lens: PrzmDailyPol.57. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CHAINLINK",TRUE,Title,Default Title,,,,,OO9252-11,2800000,3990000,,shopify,,,FALSE,,,,,,,,,,,OK9252-11,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925211_000A.jpg?v=1785244484
oakley-oo9252-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9252__925211_030A.jpg?v=1785244487
oakley-oo9254-06,Oakley M2 FRAME — (sp-b)-*( A )PolishBlack,"Frame: (sp-b)-*( A )PolishBlack. Lens: RedIrr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, M2 FRAME",TRUE,Title,Default Title,,,,,OO9254-06,2599000,,,shopify,,,FALSE,,,,,,,,,,,OK9254-06,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9254__925406_000A.jpg?v=1785244490
oakley-oo9254-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9254__925406_030A.jpg?v=1785244493
oakley-oo9256-01,Oakley TWOFACE  — *( A )Matte Black,"Frame: *( A )Matte Black. Lens: Dgry, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TWOFACE ",TRUE,Title,Default Title,,,,,OO9256-01,2690000,,,shopify,,,FALSE,,,,,,,,,,,OK9256-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925601__STD__noshad__fr.jpg?v=1785244496
oakley-oo9256-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925601__STD__noshad__qt.jpg?v=1785244499
oakley-oo9256-03,Oakley TWOFACE  — *,"Frame: *. Lens: spf-( A )Black. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TWOFACE ",TRUE,Title,Default Title,,,,,OO9256-03,2890000,,,shopify,,,FALSE,,,,,,,,,,,OK9256-03,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925603_000A.jpg?v=1785244503
oakley-oo9256-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925603_030A.jpg?v=1785244505
oakley-oo9256-05,Oakley TWOFACE  — *( A )Matte Black,"Frame: *( A )Matte Black. Lens: Violet, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TWOFACE ",TRUE,Title,Default Title,,,,,OO9256-05,2890000,,,shopify,,,FALSE,,,,,,,,,,,OK9256-05,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925605_000A.jpg?v=1785244509
oakley-oo9256-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925605_030A.jpg?v=1785244511
oakley-oo9256-06,Oakley TWOFACE  — *( A )Black,"Frame: *( A )Black. Lens: Black Pol Ir, (2.799nett). Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TWOFACE ",TRUE,Title,Default Title,,,,,OO9256-06,3790000,,,shopify,,,FALSE,,,,,,,,,,,OK9256-06,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925606__STD__noshad__fr.jpg?v=1785244514
oakley-oo9256-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925606__STD__noshad__qt.jpg?v=1785244518
oakley-oo9256-08,Oakley TWOFACE  — *Ferrari-(A).MBlack-Silver,"Frame: *Ferrari-(A).MBlack-Silver. Lens: BlkIrr.10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TWOFACE ",TRUE,Title,Default Title,,,,,OO9256-08,3790000,,,shopify,,,FALSE,,,,,,,,,,,OK9256-08,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925608_000A.jpg?v=1785244522
oakley-oo9256-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9256__925608_030A.jpg?v=1785244525
oakley-oo9263-5763,"Oakley TURBINE — Performance Lifestyle, GryInk","Frame: GryInk. Lens: PrizmRubyPol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 64mm, Lens height: 43mm, Temple: 132mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TURBINE, Rectangle",TRUE,Title,Default Title,,,,,OO9263-5763,4144000,5180000,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,17,64,43,132,Prizm Black Polarized,Polished Black,Injected,High Bridge Fit,OK9263-5763,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9263__926357__STD__noshad__fr.jpg?v=1785244529
oakley-oo9263-5763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9263__926357__STD__noshad__qt.jpg?v=1785244532
oakley-oo9264-2557,"Oakley MAINLINK — Performance Lifestyle, (AK)-sp3-Matte Black","Frame: (AK)-sp3-Matte Black. Lens: PrzSappPol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 61mm, Lens height: 43mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, MAINLINK, Rectangle",TRUE,Title,Default Title,,,,,OO9264-2557,2800000,3990000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,61,43,138,Prizm Grey,Matte Black,Injected,High Bridge Fit,OK9264-2557,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926425_000A.jpg?v=1785244535
oakley-oo9264-2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926425_030A.jpg?v=1785244538
oakley-oo9264-2757,"Oakley MAINLINK — Performance Lifestyle, (AK)-sp4-MBlack","Frame: (AK)-sp4-MBlack. Lens: PrzmBlkPol. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 61mm, Lens height: 43mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, MAINLINK, Rectangle",TRUE,Title,Default Title,,,,,OO9264-2757,2790000,4190000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,61,43,138,Prizm Grey,Matte Black,Injected,High Bridge Fit,OK9264-2757,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926427__STD__noshad__fr.jpg?v=1785244542
oakley-oo9264-2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926427__STD__noshad__qt.jpg?v=1785244545
oakley-oo9264-3057,"Oakley MAINLINK — Performance Lifestyle, (AK)-sp4-Black","Frame: (AK)-sp4-Black. Lens: PrzmSapp. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 61mm, Lens height: 43mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, MAINLINK, Rectangle",TRUE,Title,Default Title,,,,,OO9264-3057,2290000,3290000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,61,43,138,Prizm Grey,Matte Black,Injected,High Bridge Fit,OK9264-3057,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926430_000A.jpg?v=1785244547
oakley-oo9264-3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926430_030A.jpg?v=1785244551
oakley-oo9264-3257,"Oakley MAINLINK — Performance Lifestyle, (AK)-sp4-BluPopRed","Frame: (AK)-sp4-BluPopRed. Lens: PrzmSapp. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 61mm, Lens height: 43mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, MAINLINK, Rectangle",TRUE,Title,Default Title,,,,,OO9264-3257,2290000,3290000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,61,43,138,Prizm Grey,Matte Black,Injected,High Bridge Fit,OK9264-3257,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926432_000A.jpg?v=1785244554
oakley-oo9264-3257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9264__926432_030A.jpg?v=1785244557
oakley-oo9265-05,"Oakley LATCH — Performance Lifestyle, OliveInk","Frame: OliveInk. Lens: EmeraldIrr. Unisex / Round shape. Fit: Bridge: 21mm, Lens width: 53mm, Lens height: 45mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH, Round",TRUE,Title,Default Title,,,,,OO9265-05,1950000,2690000,,shopify,Unisex,Round,TRUE,O_matter,Polycarbonate,21,53,45,139,Prizm Sapphire Polarized,Matte Grey Ink,Injected,High Bridge Fit,OK9265-05,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9265__926505__STD__noshad__fr.jpg?v=1785244560
oakley-oo9265-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9265__926505__STD__noshad__qt.jpg?v=1785244563
oakley-oo9265-06,"Oakley LATCH — Performance Lifestyle, MBlack","Frame: MBlack. Lens: VioletIrr. Unisex / Round shape. Fit: Bridge: 21mm, Lens width: 53mm, Lens height: 45mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH, Round",TRUE,Title,Default Title,,,,,OO9265-06,1950000,2690000,,shopify,Unisex,Round,TRUE,O_matter,Polycarbonate,21,53,45,139,Prizm Sapphire Polarized,Matte Grey Ink,Injected,High Bridge Fit,OK9265-06,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9265__926506__STD__noshad__fr.jpg?v=1785244566
oakley-oo9265-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9265__926506__STD__noshad__qt.jpg?v=1785244569
oakley-oo9269-01,Oakley SLIVER — *(A)-Mtblk,"Frame: *(A)-Mtblk. Lens: Grey, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-01,2290000,,,shopify,,,FALSE,,,,,,,,,,,OK9269-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926901_000A.jpg?v=1785244572
oakley-oo9269-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926901_030A.jpg?v=1785244575
oakley-oo9269-03,Oakley SLIVER — Black,"Frame: Black. Lens: Gold Irr Sz-57. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-03,2490000,,,shopify,,,FALSE,,,,,,,,,,,OK9269-03,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926903_000A.jpg?v=1785244578
oakley-oo9269-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926903_030A.jpg?v=1785244581
oakley-oo9269-05,Oakley SLIVER — *(A)-Black,"Frame: *(A)-Black. Lens: Polarized Prizmdaily, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-05,3590000,,,shopify,,,FALSE,,,,,,,,,,,OK9269-05,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926905_000A.jpg?v=1785244584
oakley-oo9269-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926905_030A.jpg?v=1785244587
oakley-oo9269-06,Oakley SLIVER — *(A)-TransparentGrey,"Frame: *(A)-TransparentGrey. Lens: Polarized Blue, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-06,3390000,,,shopify,,,FALSE,,,,,,,,,,,OK9269-06,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926906_000A.jpg?v=1785244590
oakley-oo9269-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926906_030A.jpg?v=1785244593
oakley-oo9269-07,Oakley SLIVER — Ferrari-Mtblk,"Frame: Ferrari-Mtblk. Lens: Red Irr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-07,3390000,,,shopify,,,FALSE,,,,,,,,,,,OK9269-07,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926907_000A.jpg?v=1785244597
oakley-oo9269-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926907_030A.jpg?v=1785244600
oakley-oo9269-0757,"Oakley SLIVER  — sp4-(A)Ferrari,MBlack","Frame: sp4-(A)Ferrari,MBlack. Lens: RubyIrr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER ",TRUE,Title,Default Title,,,,,OO9269-0757,2490000,3490000,,shopify,,,FALSE,,,,,,,,,,,OK9269-0757,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926907_000A.jpg?v=1785244597
oakley-oo9269-0757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926907_030A.jpg?v=1785244600
oakley-oo9269-0957,Oakley SLIVER MACHINIST — sp4-(A)MBlack,"Frame: sp4-(A)MBlack. Lens: SilvMirror. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER MACHINIST",TRUE,Title,Default Title,,,,,OO9269-0957,1700000,2290000,,shopify,,,FALSE,,,,,,,,,,,OK9269-0957,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926909_000A.jpg?v=1785244603
oakley-oo9269-0957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926909_030A.jpg?v=1785244607
oakley-oo9269-1257,Oakley SLIVER — sp4-(A)Black,"Frame: sp4-(A)Black. Lens: Silver(LensLubang2). Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-1257,1950000,2690000,,shopify,,,FALSE,,,,,,,,,,,OK9269-1257,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926912_000A.jpg?v=1785244610
oakley-oo9269-1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926912_030A.jpg?v=1785244613
oakley-oo9269-1257n,Oakley SLIVER — sp4-(A)Black,"Frame: sp4-(A)Black. Lens: Silver(LensLubang2). Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-1257N,1950000,2690000,,shopify,,,FALSE,,,,,,,,,,,OK9269-1257N,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926912_000A.jpg?v=1785244610
oakley-oo9269-1257n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926912_030A.jpg?v=1785244613
oakley-oo9269-1357,Oakley SLIVER — sp4-(A)Black,"Frame: sp4-(A)Black. Lens: PrzmBlkPol. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER",TRUE,Title,Default Title,,,,,OO9269-1357,2690000,3790000,,shopify,,,FALSE,,,,,,,,,,,OK9269-1357,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926913_000A.jpg?v=1785244617
oakley-oo9269-1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9269__926913_030A.jpg?v=1785244620
oakley-oo9270-01,Oakley JAW BREAKER — (sp-b)-sp5s-*(A)-Black,"Frame: (sp-b)-sp5s-*(A)-Black. Lens: BlkIrr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, JAW BREAKER",TRUE,Title,Default Title,,,,,OO9270-01,2400000,3690000,,shopify,,,FALSE,,,,,,,,,,,OK9270-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927001_000A.jpg?v=1785244622
oakley-oo9270-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927001_030A.jpg?v=1785244626
oakley-oo9270-03,Oakley JAW BREAKER — (sp-b)-sp5s-*(A)-Redline,"Frame: (sp-b)-sp5s-*(A)-Redline. Lens: RedIrr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, JAW BREAKER",TRUE,Title,Default Title,,,,,OO9270-03,2400000,3690000,,shopify,,,FALSE,,,,,,,,,,,OK9270-03,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927003_000A.jpg?v=1785244629
oakley-oo9270-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927003_030A.jpg?v=1785244633
oakley-oo9270-06,Oakley JAW BREAKER — (sp-p)-*(A)-BlkInk,"Frame: (sp-p)-*(A)-BlkInk. Lens: Polarized Red, 10, N.3,350. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, JAW BREAKER",TRUE,Title,Default Title,,,,,OO9270-06,3150000,4590000,,shopify,,,FALSE,,,,,,,,,,,OK9270-06,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927006_000A.jpg?v=1785244636
oakley-oo9270-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927006_030A.jpg?v=1785244639
oakley-oo9270-07,Oakley JAW BREAKER — (sp-b)-Black,"Frame: (sp-b)-Black. Lens: PrzmRoad-MCavendish. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, JAW BREAKER",TRUE,Title,Default Title,,,,,OO9270-07,2900000,4190000,,shopify,,,FALSE,,,,,,,,,,,OK9270-07,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927007_000A.jpg?v=1785244642
oakley-oo9270-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9270__927007_030A.jpg?v=1785244645
oakley-oo9271-01,"Oakley FLAK 2.0 — Sport Performance, (sp-b)-Matte Black","Frame: (sp-b)-Matte Black. Lens: BlkIrr. Unisex / Rectangle shape. Fit: Bridge: 12mm, Lens width: 61mm, Lens height: 39mm, Temple: 133mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, FLAK 2.0, Rectangle",TRUE,Title,Default Title,,,,,OO9271-01,2890000,,,shopify,Unisex,Rectangle,FALSE,O_matter,Polycarbonate,12,61,39,133,Prizm Golf,Polished Black,Injected,Low Bridge Fit,OK9271-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9271__927101_000A.jpg?v=1785244648
oakley-oo9271-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9271__927101_030A.jpg?v=1785244651
